group,VDR,HSF1,RXRG,LHX2,RUNX1,ATF1,NR2F2,MAFF,ETV5,TP63,ARNT,HEY1,ETS2,HOXA6,RFX5,STAT1,KLF10,E2F6,FOXD2,ELK3,BCL11A,RUNX3,SRF,CLOCK,E2F1,XBP1,FOXP3,ESRRA,FOS,SMAD3,CEBPD,GMEB1,GFI1B,KLF1,CEBPA,NFAT5,ZNF384,PPARG,E2F4,STAT4,TFAP4,ELF2,RELA,RUNX2,EHF,PRDM1,E2F7,OTX2,SP4,BACH1,TEAD4,MNT,IKZF1,SPDEF,GATA6,TCF7L2,JUN,STAT5B,PAX5,TBX21,SP2,POU2F1,GATA3,USF2,PRDM14,FOXP1,BCL6,ONECUT1,ASCL1,HNF4G,CTCF,JUNB,NFE2L2,ATF3,FOSL2,IRF3,ARNTL,ELK1,STAT2,ZNF217,TCF12,KLF9,VEZF1,HIF1A,TP73,ZEB1,NR5A2,AHR,TCF3,FOXP2,E2F8,FOSL1,ZKSCAN1,GTF2B,ETV4,GTF2I,RARG,HOXC6,THAP1,EGR1,JUND,RARA,NRF1,TP53,ETV1,SETDB1,MAF,HES1,CEBPB,ZNF143,MYB,ELK4,MECOM,SREBF1,ETV7
healthy,0.359015935029764,-0.0645386874087374,-0.532678006946028,-0.442885050551263,0.580848186678636,-0.316769596170421,0.379749378086194,0.574612564706778,-0.150122598972498,0.572118315918034,-0.508047300157186,0.517556623664271,-0.400950492790513,0.514282922129045,-0.0989904988032566,-0.469698225030255,-0.560582415270096,-0.387388015001721,-0.145913554141493,-0.698857332496062,0.45052368746679,0.512568126086784,-0.253166252057463,0.489652215340203,-0.0530027867607988,-0.503838255326182,-0.366498681395994,-0.588330933044867,0.514906484326231,-0.476401518650003,-0.273899695113893,-0.293697794874544,-0.073736229817229,-0.409680363551116,-0.320822750452129,-0.143263414803453,-0.646322217383153,-0.355742233494538,-0.344674004494489,-0.298998073550624,0.541719658805223,0.333449884945143,-0.547487609129192,0.625744664876019,0.410148035199005,0.168829464888074,-0.745468606735706,0.309910412001377,-0.448964781973825,0.528001290467134,-0.222611704395355,-0.649595918918378,-0.569312286030698,-0.204840181775558,0.698857332496062,0.424645856283576,-0.0852721304651675,-0.568688723833512,0.620912057847828,-0.37460498995941,-0.431349149903325,-0.376631567100265,0.317237267818311,-0.349506611522679,-0.390349935438354,0.401574054987699,-0.0408433239156744,0.610155609946372,0.445691080438599,-0.516621280368492,0.40858912970604,-0.449276563072418,0.308507397057708,-0.470633568326034,-0.0266572839296959,0.500408663241659,0.171479604226114,-0.396429666860916,-0.497914414452916,0.241318570310931,-0.292606561029469,-0.594254773918133,-0.556529260988388,-0.339997288015595,0.552320216157383,0.503838255326182,-0.0824661005778311,0.41170694069197,0.615611779171749,0.495576056213469,0.127050797676621,-0.291203546085801,-0.448964781973825,-0.148407802930237,-0.464397946354176,-0.631824396298581,0.289644640592836,0.698857332496062,0.322381655945094,0.174441524662747,-0.164776310606366,-0.470477677776738,0.452862045706237,0.0509762096199447,0.378658144241119,-0.329864402311324,0.0129389155916068,-0.289644640592836,-0.222767594944652,0.264390371606808,0.267508182592738,-0.320978641001426,-0.254257485902538,-0.596437241608283,0.362133746015693
healthy,-0.403399962480047,-0.343218749083839,-0.351795644104676,-0.465010658379728,-0.0122935495298668,0.159959092138616,0.514756649500585,0.33264057855814,-0.432132560799852,0.702590650456921,0.277891398675128,0.624683854017649,0.552637935842616,0.674572793388853,0.382815414430038,-0.396967291214419,-0.373237881656769,-0.0250159438107754,-0.171537900416746,-0.388104499692887,0.627685767274943,0.598381375953748,0.127652787560128,0.383101310930732,0.324349580037997,-0.675573431141284,-0.465725399631465,0.365232779637321,-0.580083999909295,-0.621396044259662,-0.523190596271075,0.0587517308927354,-0.347221300093563,-0.457291452860975,-0.449858143842916,-0.276461916171655,0.243440870341432,-0.520331631264129,-0.4216973385245,-0.252303661862964,0.283752276939367,-0.331068147804319,-0.103780429752131,0.463438227625908,0.585516033422492,0.406973668738729,-0.325636114291122,-0.207560859504262,-0.692870169433306,-0.0607530063975975,-0.344934128088006,-0.63097357703293,0.137659165084439,0.0448857506090485,-0.0172967382920219,0.401255738724838,0.538629007308582,-0.333641216310571,0.503320789472802,-0.679147137399966,-0.203129463743497,-0.567647502129081,0.550493712087407,-0.528479681533924,-0.443997265578677,0.483022137923487,-0.591662808187426,0.684865067413858,0.382815414430038,0.546920005828725,0.554639211347478,-0.402399324727616,-0.298047101974096,-0.417265942763734,-0.461151055620352,0.539200800309971,0.290756741206384,-0.672857414384685,-0.167392401156674,0.106925291259772,-0.582371171914852,-0.714312406985399,-0.34421938683627,0.214851220271974,0.467726675136327,-0.0400255100972407,-0.525191871775937,0.458577987114101,-0.0142948250347288,-0.516329080254405,0.41483582250783,-0.604671098969029,-0.739614247296869,0.554067418346089,-0.716170734239914,-0.468155519887369,0.546920005828725,0.578511569155475,0.458149142363059,-0.352224488855718,-0.186690414953558,-0.495887480454743,0.276318967921308,-0.304765669740418,0.36108728037725,0.250731231109143,0.536341835303025,-0.554496263097131,-0.444283162079372,0.519473941762045,0.340216835826546,-0.207132014753221,-0.488740067937378,0.250588282858796,0.487024688933211
healthy,0.67254400380432,0.293389699231981,-0.493195657659661,-0.639693799465238,0.399710270760567,-0.538635161865218,0.4174631506504,0.574485160313108,-0.327026734812718,0.418938459228503,-0.538290923196994,-0.58127157977238,0.139269129772875,0.167693408377649,0.197494641655319,-0.453116441287877,-0.455870350633668,-0.378662535046305,0.0520292158544143,-0.449378992890017,0.109713781258222,0.588795653520702,-0.414856772162419,0.566961086564785,0.479081872262481,-0.187216658561205,-0.452083725283205,0.453362326050894,0.292996283611154,-0.442248334762522,0.354369120460217,0.512768084795821,0.192724477252788,-0.456214589301892,-0.555552033560793,-0.588008822279047,0.468803889168367,-0.502932694275138,-0.377924880757254,-0.0115074069091994,0.352303688450874,0.535241952135582,-0.406890105840666,0.512768084795821,-0.239934351752068,-0.538585984912614,-0.387858625183144,-0.457837428737805,-0.459214383410701,-0.361794840303333,-0.563420345977339,-0.522357590553487,0.494031665853919,0.203887645493764,-0.543257795409939,0.597647504989317,0.505539072763119,0.129335385346985,-0.385989900984214,-0.323928586798703,-0.638218490887135,-0.657987625833709,0.517194010530128,-0.443969528103641,-0.392923851301295,0.577189892706296,0.0450952655373327,0.308044431107799,0.538684338817821,0.0581763349298414,0.140301845777546,-0.349894017773306,-0.526980224098208,-0.548716437148918,0.576304707559435,0.413922410062954,0.48670429991601,-0.505883311431343,-0.689559229405102,-0.324026940703909,0.334747516371454,0.240475298230705,-0.630153470660175,-0.330567475400164,0.62302281253268,-0.576747300132865,-0.435068499682423,0.517144833577525,0.287586818824778,-0.472246275850606,0.561354913967996,-0.234328179155278,-0.490245040503456,0.280259452886869,-0.450510062799896,-0.558601004622205,-0.225968097212697,0.597450797178903,0.520882281975384,0.422430022863345,-0.568239687332474,-0.646332688066699,-0.12436851313404,0.630694417138813,-0.0684051410713519,0.689755937215516,-0.398726731708499,-0.529340717823172,-0.546405120376557,0.665118283961204,0.5239804299894,-0.314880027519674,0.657004086781641,-0.255572622679954,0.697968488300286
healthy,0.44816461895612,-0.786607567024694,-0.541750750007263,-0.707140033330404,-0.803146495357008,0.256555083398823,0.0024203309754606,0.708753587314044,0.8148447617384,-0.85195650336213,0.804356660844738,0.799919387389727,0.803146495357008,0.802743106861098,-0.780556739586042,-0.469544209239356,-0.422347755217874,-0.672852011178046,0.663977464268023,-0.81121426527521,-0.742234832474583,0.835820963525726,-0.340863279044034,0.743444997962313,0.819282035193412,-0.134731757633973,-0.774505912147391,-0.817668481209771,-0.712384083777235,-0.738200947515482,-0.817265092713861,0.81403798474658,-0.794675336942896,-0.699072263412202,-0.828156582103434,0.863654769743523,0.60750307484061,-0.73174673158092,-0.835014186533905,0.525211821674949,-0.661153744796653,0.519564382732208,-0.560710009315038,0.360629315343629,0.831787078566625,0.574828606671892,-0.786204178528784,0.748689048409144,-0.718031522719977,0.800322775885637,-0.562726951794589,-0.275514342706598,-0.751916156376425,-0.760387314790537,-0.827349805111613,0.819282035193412,0.677692673128967,-0.453812057898862,-0.830576913078894,-0.7309399545891,-0.868092043198534,-0.884227583034938,0.65066564390299,-0.496167849969422,-0.81121426527521,0.60830985183243,-0.801936329869277,0.72932640060546,0.764017811253728,0.697862097924472,0.77289235816375,-0.816054927226131,-0.805970214828378,-0.781766905073772,-0.891488575961319,0.85357005734577,0.557886289843667,0.85235989185804,-0.455829000378412,-0.828963359095254,-0.633723327074766,0.507059339358995,-0.442113791517469,-0.866881877710803,0.800322775885637,-0.331181955142192,0.28519566660844,-0.830980301574805,-0.195643420516398,0.806776991820199,0.741024666986852,-0.747075494425504,-0.725695904142269,0.862847992751702,-0.553045627892746,-0.809197322795659,-0.875353036124915,0.816458315722041,0.860427661776242,0.160145232876309,-0.515530497773107,-0.626058945652474,0.591770923500116,-0.757160206823256,0.582492988094183,0.789834674991974,0.465510324280255,-0.81121426527521,-0.810407488283389,0.786204178528784,0.565954059761869,0.832190467062535,0.800726164381547,-0.862041215759882,0.756756818327346
healthy,-0.356724649246553,-0.0531746855431191,0.0045425610765478,0.0863086604544093,0.270148779317052,-0.156584752403356,0.119977054315882,-0.198536639992651,-0.222852702225936,0.268812731941597,-0.0780251667265868,-0.536823835457921,-0.0507698002672996,0.270148779317052,-0.0390125833632934,0.171281273533363,-0.332408587013267,0.211897113747203,0.0865758699295004,-0.129329385944069,-0.0387453738882023,0.0229800148578304,0.248237602359586,-0.015765359030372,-0.180099186211368,-0.0072146558274583,0.248772021309768,-0.362603257698556,-0.0040081421263657,-0.0080162842527315,0.149102887100806,0.0884463362551378,0.160058475579539,0.181702443061914,0.214301999023023,0.186245004138462,-0.245031088658493,0.383178387280567,0.314505552182167,-0.113564026913697,-0.129062176468977,0.057984456094758,0.0945921541822319,-0.0860414509793183,0.036874907562565,0.154714286077718,0.124252405917339,-0.123450777492065,0.27976832042033,-0.203079201069198,0.150706143951353,0.0360732791372918,-0.195062916816467,-0.154179867127536,0.068405625623309,0.0721465582745837,0.342562547066727,0.148835677625715,-0.178763138835913,-0.100737972109326,0.0040081421263657,-0.042486306539477,0.176892672510276,0.416312362191857,0.095126573132414,-0.195597335766649,0.101005181584417,-0.036874907562565,-0.0772235383013136,-0.298205774201612,0.084705403603863,0.0048097705516389,0.0753530719756763,-0.0718793487994926,0.203613620019381,0.0555795708189385,-0.0240488527581946,0.0622598076962148,-0.179831976736277,-0.130398223844433,0.145361954449532,0.0253849001336498,-0.125855662767885,0.31797927535835,0.166471502981725,-0.0841709846536809,0.122916358541883,-0.0836365657034989,0.241290156007219,-0.0408830496889307,0.157386380828629,0.0953937826075051,0.0977986678833245,-0.169678016682817,0.0593205034702132,-0.0809644709525883,-0.460669135056971,-0.0237816432831035,-0.179831976736277,0.188382679939191,0.190520355739919,-0.304351592128707,0.0085507032029136,0.031797927535835,0.554192451338839,-0.116503331139698,0.359396743997463,0.0940577352320498,0.129863804894251,-0.0355388601871097,0.129863804894251,-0.0609237603207595,-0.261063657163956,-0.0336683938614724,0.182504071487188
healthy,-0.419604984008126,0.422339510086535,-0.498938411177032,-0.607225643882035,-0.774932519726117,-0.543398588122461,0.818170202660021,0.531784895012982,0.506948964042019,0.801312653659005,-0.785581085984392,0.25965129386871,0.0947111149980774,0.563087175887007,-0.772133651857627,-0.510101711755949,-0.672436048128333,-0.730214975620367,-0.0743469384376891,-0.52818175476849,-0.711491514707024,0.696242510458013,0.727544791332038,0.580491630103705,0.523613487672794,-0.592652228428866,-0.782331825585341,0.518659169836618,-0.519817322058062,-0.508396654318824,-0.621123470539361,-0.615107513166861,-0.687910248642625,-0.692092464997839,-0.532846534549305,0.367295108672911,0.765313422109124,-0.708628305048455,-0.579655186832662,-0.618485457146072,0.304883572295102,-0.732563450958295,-0.590593291146299,0.612952063199174,-0.0852207009612456,0.0489641022510441,-0.680028379357799,0.458145716266175,-0.617295134029588,0.106743029743078,-0.350823610412376,0.80864761772815,-0.621026957854241,0.623568458562409,0.802084755139968,0.757206356559017,-0.595129387346954,-0.666838312391354,0.578207496555857,-0.568845766099186,-0.543655955282782,-0.443443617232846,0.59998719249801,-0.524610785419038,-0.691545559782157,0.737646452374632,-0.650431155920899,0.69849447311082,0.666773970601274,0.711620198287184,-0.204767746930286,-0.672532560813454,0.595418925402315,-0.761420743809271,0.747490746256905,0.415133229597551,0.529886812205616,-0.603944212587944,0.630967764421634,-0.154002074556996,-0.760326933377908,-0.807585978191826,0.0148951244035699,-0.625305686894575,0.678516347290914,0.588920404604213,0.280208495799339,0.335767631533605,0.344132064244033,0.425427916010386,0.706923247611329,-0.646377623145846,-0.168318122849844,-0.215609338558802,-0.625916933900337,-0.703416620051957,0.732627792748375,0.694408769440727,0.577338882389774,-0.649723396230017,0.67739036596451,0.758782730415982,-0.781238015153978,-0.0070132551187435,0.594035576915591,-0.665808843750071,-0.596641419413839,-0.694280085860566,-0.56414881542333,-0.0770171227260181,0.520299885483663,0.427197315237591,-0.479861070418248,-0.742568599315768,-0.150559788787704
healthy,-0.107646966032319,0.232023994289441,-0.621866364560329,-0.637657590521114,-0.783102104542802,-0.748177395521328,0.564710012806905,0.773394537572855,0.624551436275421,-0.320593807436911,0.38270721466435,0.589363853100021,0.540750911349162,0.605924924797301,-0.76227871620688,-0.627480605419157,-0.860818970478223,-0.526931241542815,-0.849027187002155,-0.726152296767463,0.646632865205127,0.82234546037876,-0.580313471514886,0.452744399960103,0.543980508097385,-0.0462658510908134,-0.703488789354065,-0.667737904420255,-0.507609991229322,-0.616308453877341,0.0095949066182652,-0.765038894823093,-0.777412756782852,-0.69338691115323,-0.624720426802944,-0.228775620815938,0.692804832669539,-0.587636394374228,-0.53855403449136,-0.225677461144678,0.715918981489665,-0.204497315028429,0.508342283515256,0.657072724461009,0.0623575046560842,0.451223485212393,-0.768756686428605,0.374464232266271,-0.449871560992207,-0.688392302228653,-0.685162705480431,-0.733043354945356,-0.696785498428976,0.129277753555296,-0.567263647445034,0.673464805630765,-0.620946305021591,-0.57742185582171,-0.296672259429729,-0.603559057411975,-0.769958396846548,-0.56602438357653,0.339426862893115,-0.67269495989427,0.277895534149366,0.630616318540978,-0.545482646119814,0.806422797341013,0.633958575640882,0.751162894840905,0.716332069445833,-0.519852416112119,-0.813971040903718,-0.5551526596392,0.751594759522354,0.746618927323058,-0.233920443542757,-0.821594391367546,-0.584294137274323,0.11185295249512,-0.277219572039273,0.641995014060877,0.672300648663383,0.597306407893614,0.40807457051812,-0.337887171420125,-0.162812984906024,0.811323522639187,0.721157687842886,-0.145237970043605,0.70217441858444,0.179129959174659,-0.681013049193471,0.530761693500009,-0.640173671708682,-0.739296004463716,0.738131847496334,0.697048372582901,0.641375382126625,-0.186133677704234,-0.216908730438749,-0.815829936706474,0.554495474254388,0.488645498696156,0.765789963834308,-0.773976616056546,-0.186114900978954,-0.725889422613538,-0.54993273001126,0.64991879212919,0.701817660804113,0.315974733017942,-0.613905033041455,-0.565874169774288,0.580576345668811
healthy,-0.722988475573658,-0.196591864500998,-0.816691727937901,-0.715608731044099,-0.716785212056058,-0.695438687598432,0.700194942384747,0.607718501770942,0.466370914093525,0.759906072248385,-0.565931406148322,0.734916860593304,0.555928171875518,0.734180773543041,0.592461996669338,-0.73530063247421,-0.692450300001211,0.546566654518327,-0.444093270974028,-0.26117249331253,-0.54316303832865,0.719024929918396,-0.109337238004443,0.593707682446706,0.703806172870652,-0.685278169767879,0.390585404627991,-0.316290943289912,-0.602226159934364,-0.6663663947842,-0.33950599641359,0.447207485417449,-0.675337848918174,-0.629562042271053,-0.68001860759677,-0.135314190402185,0.633871611753362,-0.736483404828479,-0.541829273758943,-0.738125445171373,0.670279609700983,-0.600250678449043,-0.64135830910219,0.592103390157671,0.648454943227802,0.440287008876515,-0.801378600755508,-0.63401631262649,0.140636665996394,0.713733911035737,-0.736634397043918,-0.669751136946948,0.0055237985481271,-0.513719556318132,0.587680576513784,0.557891070676219,0.640584473998067,-0.759912363590695,0.603452971684803,-0.753558107857656,-0.772400678075925,-0.544446472159878,0.703611141259044,-0.106770370341988,-0.637778535327834,0.66430283450654,-0.660345580193588,-0.646919855704177,0.735854270597485,0.753369367588357,0.75314917060751,-0.638785150097424,-0.671292515812883,-0.750538263548885,0.663415755240839,0.594261320569981,0.672116681655485,-0.834263447009563,-0.67899311880025,0.41777029474924,-0.253239110659696,0.578721705064429,-0.547887836403415,0.569511179922678,0.66433429121809,0.675539171872093,0.670474641312591,0.785945938069226,-0.423929518870671,-0.702774392731822,0.681144757870249,0.668348167611831,-0.753212084030609,-0.0509347073412724,-0.787084671027325,-0.681094427131769,0.588127261817789,0.74790848246333,0.608957896206,-0.277995542649309,-0.146695228640866,-0.725259650147547,0.596815605547816,0.100730681724446,0.755671998873795,0.34263908488394,-0.795810762811211,-0.771035456794668,-0.576349869013582,0.645089075091984,0.579948516814868,-0.54840372647283,0.706203174290739,0.58388689710089,0.639313622851459
mild,0.482013467031079,0.208392682375979,-0.500890956908832,-0.752467439658757,-0.564350579744067,-0.666140966339794,0.558757249409918,0.554438869372524,-0.424435066532486,0.184004117021932,0.129263509119341,0.511542961001072,-0.123916943358758,-0.0166154812867369,-0.175243974660361,-0.510967176996086,-0.299119790590191,-0.481108663594673,-0.679096106451978,-0.570848713514623,-0.56278773744482,0.410492868126041,-0.383060873031354,0.800463149217226,0.713478637035423,-0.70525315124991,-0.691516589988103,0.636076815793743,0.0780187326755936,-0.549051176183013,0.387790527358024,0.251370845605286,-0.574838074120597,-0.539591867529672,-0.626535252282548,-0.386268812487704,0.412220220140999,-0.696945410606542,-0.391204103959012,-0.398977188026323,0.521002269654412,0.638421079242615,0.182153382720192,-0.168170056884819,-0.464904456597212,0.285588866473022,-0.0512447764437478,0.541853876120688,-0.638050932382267,0.76542257977094,-0.676957480147744,-0.00929479893763,-0.780146199327009,0.509609971841476,-0.570930968372478,0.47337670695629,0.333502321173637,-0.429740504864142,0.0846813761618594,-0.579444346160484,0.176518924957115,-0.689665855686362,0.65725744169144,-0.583392579337531,-0.533957409766596,0.563528031165516,-0.447096279871575,-0.0701222663215009,0.704348347813504,0.634431718636641,-0.128811107401138,0.0971841145558396,0.237017372909566,-0.584544147347502,0.570643076369985,0.415962816173407,-0.370434752350591,-0.585037676494633,-0.597828306891106,0.6466054375992,-0.371750830076273,-0.375904700397958,-0.477160430417626,0.423448008238225,0.342385845821991,0.229449925986893,0.284149406460557,0.577223464998396,0.39749660058493,-0.310141941542779,0.400910177185918,-0.501343358627035,-0.604285313232734,0.425339869968893,-0.64002504897079,-0.510926049567158,-0.555960584242844,0.652322150220132,0.592399486272668,-0.0464739946881501,-0.591289045691623,0.250424914739952,0.710270697579073,-0.586847283367446,-0.600008060624267,0.456884607956336,0.109440088376254,-0.390875084527592,-0.604737714950938,0.53506785034764,-0.487976944225576,-0.41472899330558,-0.696328499172628,-0.583145814763965,0.599308894332499
mild,0.618428407769829,0.553771182371534,0.462972082381519,-0.423139305088602,-0.444941421842961,-0.545349985615703,0.385243919687364,-0.195741160789285,-0.669239739115592,-0.387284639146599,-0.566687128316059,0.460259733733169,0.544187550480696,-0.207649662950138,0.656840431008848,-0.511432711565379,-0.662290960197437,-0.572550967774874,-0.453879256436573,-0.537135443994985,0.431379678601209,-0.201966646734546,-0.349880059691253,0.432128803465992,0.310202273749671,-0.339986445097746,-0.482836807244199,-0.34750352563746,0.0397681975631942,-0.43600358724935,0.415105586711107,-0.326476365639773,-0.511355215889712,-0.483870082919761,-0.51548831859196,-0.458451501300935,0.328491253207119,-0.408595949955066,-0.405005316982488,0.686805425600147,0.571362700747977,-0.63418586182215,-0.399218973199341,0.450624438058552,-0.389222031038278,-0.267114678078733,-0.124160988364724,-0.364785061311236,-0.704474439652258,0.757533145592369,-0.38100748941756,-0.656375456954845,-0.441893258600053,-0.618350912094161,-0.385863885092701,0.49642438237784,0.293824854292012,-0.523212054266786,0.480382777514739,-0.406477734820164,-0.482733479676643,-0.626152143444655,0.169986764575901,-0.577794841828351,0.0583154959395329,0.686004636951586,-0.466666042921653,0.359954497527983,0.432412954276771,0.315781962397706,0.51711572778097,-0.432981255898331,0.312604639695352,-0.601379359123055,-0.434866984006231,0.690912696410506,0.30557836510153,-0.505646367782231,0.191168915924923,-0.443753154816065,-0.502598204539323,-0.456720764544368,-0.0075299964856584,0.386303027254815,0.111839175933647,0.532046561292842,-0.0391224002659679,0.553022057506751,-0.309918122938891,0.62736624236344,0.440524168329933,-0.471677429948129,-0.52039637805088,-0.226765262948035,-0.610239698040999,0.191039756465478,0.0205492699977402,0.327845455909892,0.507454600214465,0.586086879124737,-0.339495639151854,-0.384959768876585,-0.137645235930809,0.548501476426167,0.166163644576321,-0.753761689376567,-0.334510084017268,-0.439645884005706,-0.516599089943189,0.414718108332771,0.524322825618015,-0.602231811555394,0.689233623437718,-0.589445025070313,0.221237238083778
mild,0.431814787124947,0.347300469929699,-0.801260058277073,-0.815929000826646,0.703914834707139,-0.683095540341601,0.331005572302343,-0.11090074035972,0.668850759986233,0.661180493641035,0.30940864724743,0.846079863464683,0.427290390386766,0.781465822547529,-0.833743812983235,-0.800234999641079,-0.716392272586655,-0.665457462432597,-0.749689004831709,0.651742884819984,0.0553354929189297,0.753930626773754,-0.732050926922704,0.682317909652226,0.763615663541423,-0.883830298748884,-0.775633592377218,-0.400992334346086,-0.678429756205351,-0.734737287486,0.745553423438215,0.0515180331710891,-0.846009169765649,-0.618905661618652,-0.208069229682069,-0.800411733888664,0.569702847090929,-0.71967952959174,-0.710312614469723,-0.743043797122504,0.844100439891728,0.408273785346597,-0.820029235370623,0.780157989115399,-0.320861026490951,0.871600288815987,-0.757005802681736,0.566663018032464,-0.831128146118974,0.614840773924192,-0.420150326784323,-0.794226035223182,-0.803628297194715,0.741205760947618,0.672244057539869,0.650293663989785,0.598227754651182,-0.850462872804796,0.546055804764028,-0.841237345080848,-0.776729344712246,-0.793307017135739,-0.716851781630376,-0.710736776663928,-0.647183141232286,0.0031988898812923,-0.702642348124525,0.597768245607461,0.843923705644143,0.806385351457044,0.721482218917109,-0.699779253313645,-0.716392272586655,0.717063862727478,-0.631135671551549,0.66482121914129,0.0469582895833907,-0.789171435742245,-0.0537095378411458,0.764923496973554,-0.851806053086444,-0.657610461839813,-0.616007219958254,0.335742050137626,0.660614944048762,-0.518732690087354,-0.517813671999911,0.0262450357664039,0.831623002012212,0.487980931007527,0.722648664951171,-0.689351932706117,-0.757606699123526,0.617456440788453,-0.653934389490041,-0.759762856944066,0.548141268885533,0.661286534189586,0.627883761395981,0.804052459388919,-0.690129563395492,-0.781006313503808,0.62777772084743,0.830880718172355,0.836288786148462,-0.717594065470234,-0.727102367990318,-0.768528875624292,-0.617880602982658,0.83954069630403,0.650611785635439,0.321214494986122,-0.780511457610569,0.550226733007039,0.751951203200799
