group,CD137L,CD4,TIGIT,Podoplanin,TCR,CD32,CD69,CD62L,KLRG1,CD107a,HLA-DR,CD66b,CD35,CD58,CD178,CX3CR1,CD24,CD11a,IgA,CD244,CD370,CD54,CD2,CD226,CD81,CD18,CD28,CD15,CD204,CD144,CD207,CD158b,CD158f,CLEC12A,CD94,Ig-light-chain-2,CD85j,TCR-Vb13,CD88,Podocalyxin,DR3
progressive,-0.0148252755580757,0.154948018653137,0.202295522516284,0.126990506871631,0.0246869348728631,0.145882380263537,0.439985148094144,0.255040703010859,0.220290876750342,0.174758630245687,0.156735993850903,0.0976412996818472,0.246259103823439,0.255947658013539,0.144268267553761,0.0435348290944673,0.217759137994373,0.387681378211918,0.159550211835337,0.0237502371439965,0.40265316646574,0.0818938963922115,0.197133402905113,0.20586614542667,0.107032098480537,0.0574348066457448,-0.0300396883335312,0.276833733263079,0.263473736310824,0.111434859867492,-0.128557642943871,-0.0018796177278845,0.0670429042121025,0.002368378456899,0.244325529871452,0.0486621053755163,0.151891221530577,0.0623931236596629,0.0424683918644089,0.0327494919118456,0.199840824220464
progressive,0.0517296452062905,0.0193869156651454,-0.0161081422291516,0.13108150734538,0.108902659079127,0.237735071773437,0.0105814718891069,0.0159425261937109,0.157116982627226,0.441553167154681,0.143327249344176,0.500497414080717,0.4195926643394,0.103045050251321,0.0939141097467692,0.276594274878627,0.464479553219187,0.119954405807722,0.161662331253977,0.125833035285138,-0.0745813885658421,-0.0334183458426713,0.0181822344522583,-0.0512792363233375,-0.122578140242537,0.436687131720239,0.0693255763533748,0.541624458772286,0.0319493405437834,-0.0235710881475474,0.232559538147335,-0.0907677705926464,0.249111262194732,0.465875046617576,0.0214896380234674,0.148669820257871,0.0045405412939477,0.0868678209644747,0.122239591994548,0.195420482883967,0.0193333797359967
progressive,0.102136975799918,0.0840140705232454,0.0153939998360583,-0.0230818420805841,0.0544854903543107,0.0349239587953958,-0.0364675859044787,-0.122961485703599,-0.0468472046810397,-0.0665682824322206,0.163369286242482,-0.121206602601889,0.0854519218413847,-0.0105697567914349,0.056659333392515,-0.101934318991365,-0.067385227027609,-0.0202692885995261,0.0977079157601502,-0.154597530530431,-0.0533119237076699,-0.0639510643475915,-0.0914723506746809,0.0435466587839662,-0.196608754877868,-0.0626445374972456,0.216344684170327,0.103524555077914,0.0645447027411322,0.0978939205674469,0.0813936610182441,-0.192483599530912,0.0939895090047535,0.0010015346325255,-0.0535200999857508,0.0584165885266239,-0.0305005902239829,0.146896821936263,0.0852322844522931,-0.0077064173777038,0.119072546747427
progressive,0.371779335424523,0.403903616479296,0.239203132475133,0.226854228562051,0.162549752316879,0.0530440040222473,0.209960740432465,-0.105543359536742,0.33884516010004,0.235120169153363,0.291508582967164,-0.04164937715189,0.0367276265973372,0.211096563326672,0.430974314415503,0.294237870313739,0.128219018270985,0.342972600284764,0.313415519649273,0.390528180864794,0.247943093089545,0.164921392238304,0.139219931426902,0.19697365084242,0.221113154862285,0.241047317812995,0.238308026027904,-0.0701013941402103,0.455339284911324,0.170348432306124,0.263770572409397,0.521337550254186,0.211077755510269,-0.0266565737663223,0.413531515847243,0.0119522686385782,0.233624280651183,0.210682428360667,0.0845401496435544,0.160725364281772,0.162716172697245
stable,-0.139965909942373,-0.0141725096496561,-0.0841252445291583,-0.226791638601557,-0.220989710262574,-0.21440533596126,-0.143642916952747,0.202065045879533,-0.0277427904547482,-0.199986086804438,-0.0929848310992628,-0.111880359367608,-0.0973701089916385,-0.0984618961036876,-0.127178760158921,-0.128940828287129,-0.116109511759004,-0.0944617565522272,-0.123274991567159,-0.0411388710054646,-0.0519047047480467,-0.101927174929028,-0.0976005108682563,-0.196655643743003,-0.0821916278445217,-0.0119919780809121,-0.0901982054695244,-0.133556935245353,-0.126112040639253,-0.165871711504581,-0.401765034412552,0.0279784779520284,-0.0644864040816158,-0.103914322633253,-0.0823666696954355,-0.208846630259447,-0.208527865901863,-0.231532640038013,-0.111092539240784,-0.125886791601742,-0.0519230008062449
stable,-0.165504595722191,-0.456162219878811,0.115655489061194,-0.155261725142983,-0.109455367513213,-0.247892324468025,-0.09888014911561,-0.0206662710981834,0.0921393036865827,-0.166152599171802,0.107286296052535,-0.348912676020231,-0.0297531468529643,-0.197220007372162,-0.142091319688379,-0.202135618719861,-0.216361129777983,0.160683028824682,-0.19289361894101,0.0359910881995265,-0.0551265571488802,0.0829082192853898,0.0911628633592853,-0.0377559643069364,0.0856093143313865,-0.0359343462889257,-0.421869605351201,-0.260154433741602,-0.189521049166475,-0.238904231779935,-0.05464902593433,0.0213708310267525,-0.114250567020097,-0.210830599071578,-0.26492582399799,-0.141022553607551,-0.0674178675923111,-0.0377121362387333,-0.0080856919945499,-0.0955079214847022,-0.219740856406544
stable,0.171952227953818,-0.0509505195881204,-0.042633109993821,-0.0057996912673085,0.0084478396348905,0.0860914058941081,0.148009035240826,0.267774143772072,0.0008265765497041,0.1147474685319,0.0621277049351147,0.0605731296105894,0.14915506143629,-0.0530959147024698,0.0855780200005743,0.0886657417132499,0.0335930449130789,0.0874344794995115,0.0896131889618593,-0.0478709477457954,0.0480217166825759,-0.273129505957415,-0.0026300955653049,0.215571188611151,0.0369514397199684,-0.179368317787372,0.0025045758930874,0.115846347036629,-0.0505038076544504,0.0930004111080009,0.0564798958045475,-0.0644042141433789,0.0669757188029642,-0.0179558363236778,0.0435993180274982,-0.0280129665424724,0.111379965595745,-0.020614954614597,-0.0390863440993284,0.030190329256612,0.0906275260193495
stable,0.0986819032926047,-0.0203393478201124,0.359555050119492,0.118883291342765,0.133277687716766,0.0632321265000479,-0.0171215473351177,-0.201611282811942,0.310016879763125,0.184688162615276,0.14871471235082,-0.0190781162431748,0.0250704859254806,0.115335523113547,0.161568422417864,0.192270160629818,0.0079323814045595,0.318446080448444,0.0757910901215792,0.374036621053413,0.0280368830336995,0.196584103356063,0.119040547612121,0.073348259166028,0.299202807701561,0.271448197210627,0.182334882746317,0.0816833742001401,0.166463541928545,0.196851192689218,0.14701564491767,0.306990318811458,0.126453392144646,0.0913439078165914,0.18355622388088,0.0937910686029064,0.102127345061106,0.150983895313703,0.102090562480052,0.118195052249313,0.221964364411364
stable,0.181616476018161,0.116546378041776,0.28606922602122,0.208838009757419,0.185597364976394,0.200121836616219,0.218603858843013,0.0256423459348963,0.522293136910995,0.202039007682053,0.228669177335018,-0.0503997406345963,0.165153020695557,0.209801333276007,0.295712112867797,0.267976176672841,0.0028484779728553,0.49798334880662,0.280731535901993,0.352216141264161,0.223052293530916,0.197509905723822,0.491712854116613,0.190932872534819,0.328417791941195,0.0423553061926847,0.183431520343063,-0.0422378745346052,0.175376261639109,0.143869537467557,0.0964980386343594,0.0338268606501906,0.324798730451929,0.114047598668707,0.140199345222113,0.195566096810864,0.201015094455922,0.285594326768639,0.289038060234965,0.265667322159122,0.296067223885143
stable,0.165100554831076,0.0229190225523006,0.168727487577146,0.169735749969879,0.138044278809525,0.110464974462722,-0.0096345874383717,-0.0909366357784955,0.511723492958151,0.226958365475841,0.152478600546323,-0.114026591058941,0.0910610041791114,0.211389171509973,-0.0018893125185916,0.231745761262278,-0.0218075308367222,0.56426375944654,0.0928845559865794,0.274067509215374,0.0539534009818221,0.36140706225125,0.218850541001581,0.0565197426386206,0.157971121629662,0.227241927098209,0.191258887958694,0.0498221199303694,0.112824588968393,0.146861158905682,-0.17844313339768,-0.121178712268739,0.241172790070599,0.0058559700783675,0.140966857544878,0.0523158743331046,0.105744981273739,0.168373967266489,0.192305013883091,0.260474738750325,0.453292474365085
stable,0.0322523246205402,0.0441158277845687,0.152130418270746,0.0314650529659421,0.0886131811192636,-0.0722743130958681,-0.0617182866855907,-0.0790299177713017,0.42156864825089,0.116644942147196,0.136194562469291,0.0865269980350354,0.0642860792347433,0.111097820054299,0.0515338232339787,0.0394336184418405,0.163208478816545,0.321091226581183,0.0463159208484117,0.206682552459541,0.116861575728595,0.113354530861219,-0.0030109017615314,-0.0747107289341349,0.190583860273285,0.115272176735645,-0.169908898627355,0.170451986000441,0.188206572856641,-0.0037226812744368,0.0317456513237576,0.0709723488854105,0.0624844408771093,-0.0332487787214232,-0.0439074236207407,-0.0432528064249733,0.0844092301041211,0.027153699283964,0.134065277417857,0.0693524676133232,-0.0673764936327694
stable,0.402763969045116,0.178840841422907,0.41738256181283,0.412408938441909,0.438020896572253,0.409380954745393,0.215569383146332,0.0532255230250538,0.71924311630082,0.319782960677929,0.425332481272799,0.278072093817593,0.291644069500006,0.415305764313823,0.372747709100038,0.433256983194148,0.29377958337885,0.663549016630485,0.410777740026875,0.5871803982569,0.317226939454107,0.356601106905173,0.363463564437561,0.403519902837732,0.474232995652468,0.294073863251837,0.225882247884013,0.312102751728265,0.360185760179995,0.424287713461041,0.265163253822001,0.156018523046724,0.436592121955106,0.29454104588537,0.460609528224175,0.441580516144769,0.45490853663352,0.414724249227035,0.437255183455448,0.463957486655428,0.371857302860755
stable,0.226848741046624,0.16049994474374,0.107473003097113,0.130939893879817,0.25175374297462,0.0552353927633593,0.117862320283168,0.0400575378597791,0.26051229111383,0.0681184879632229,0.230806211234325,0.167714657459694,0.0213222935382592,0.238344829093566,0.162886032021457,0.206070328621045,0.0839348390131279,0.251068378252398,0.208974548535809,0.182186451374431,0.199766893271839,0.0900255123482794,-0.0729191461808782,0.0535149593188264,0.210721310931573,0.137062259931179,0.084762973273048,0.19010194584745,0.21002363036006,0.168919738098225,0.0111773418527506,0.0323334152972078,0.259230356446425,0.0206080028588839,0.128864888365615,0.13571570500626,0.205910553608162,0.303351604281674,0.227595620565103,0.26892194224247,0.108270492323849
stable,-0.0072171537128617,-0.241931884464136,0.203176289090998,-0.0434677394756454,0.0241146421210216,0.0525629901962906,0.287260080960244,-0.52845365380833,0.659331516814388,0.0798286627346699,0.138552157296436,-0.0788167732287942,-0.0362535128412343,0.089277804607825,0.121740929102024,0.0463576307879719,0.0007396874542506,0.616746434651033,0.0236105809463458,0.362537190552699,-0.0092115866885104,0.425288187107619,0.214905151357799,0.0778603062296068,0.2336288711477,0.246412632878518,-0.0715721475652437,-0.0410785701460487,0.0973663160197147,0.150803122738612,0.152521192615468,0.214696795149396,0.0874361010267694,-0.070164600248082,0.23944855703335,0.0155780539186471,0.121279763710336,0.0915815872182999,0.0135288481175674,0.111931971707452,0.0148192006584027
